     Inode Address Inode Number              Path
0xffff88002b0680c0                    794130 /usr/lib/python3/dist-packages/lsb_release.py
0xffff88002b6c6508                    794113 /usr/lib/python3/dist-packages/apt_pkg.cpython-35m-x86_64-linux-gnu.so
0xffff88002b6c54e8                    920421 /usr/lib/python3/dist-packages/apt
0xffff88002b0514e8                    920785 /usr/lib/python3/dist-packages/apt/cdrom.py
0xffff88002b053930                    920784 /usr/lib/python3/dist-packages/apt/cache.py
0xffff88002b0518f0                    920781 /usr/lib/python3/dist-packages/apt/progress
0xffff88002b053120                    920795 /usr/lib/python3/dist-packages/apt/progress/base.py
0xffff88002b052910                    920796 /usr/lib/python3/dist-packages/apt/progress/text.py
0xffff88002b052100                    920793 /usr/lib/python3/dist-packages/apt/progress/__pycache__
0xffff88002b053528                    920798 /usr/lib/python3/dist-packages/apt/progress/__pycache__/base.cpython-35.pyc
0xffff88002b052d18                    920799 /usr/lib/python3/dist-packages/apt/progress/__pycache__/text.cpython-35.pyc
0xffff88002b052508                    920797 /usr/lib/python3/dist-packages/apt/progress/__pycache__/__init__.cpython-35.pyc
0xffff88002b051cf8                    920794 /usr/lib/python3/dist-packages/apt/progress/__init__.py
0xffff88002b6c7120                    920787 /usr/lib/python3/dist-packages/apt/package.py
0xffff88002b6c5cf8                    920780 /usr/lib/python3/dist-packages/apt/__pycache__
0xffff88002b0540c0                    920791 /usr/lib/python3/dist-packages/apt/__pycache__/cdrom.cpython-35.pyc
0xffff88002b0510e0                    920790 /usr/lib/python3/dist-packages/apt/__pycache__/cache.cpython-35.pyc
0xffff88002b6c7528                    920792 /usr/lib/python3/dist-packages/apt/__pycache__/package.cpython-35.pyc
0xffff88002b6c6100                    920789 /usr/lib/python3/dist-packages/apt/__pycache__/__init__.cpython-35.pyc
0xffff88002b6c58f0                    920782 /usr/lib/python3/dist-packages/apt/__init__.py
0xffff880029ce6910                    920419 /usr/lib/python3/dist-packages/__pycache__
0xffff88002b3350e0                    923651 /usr/lib/python3/dist-packages/__pycache__/problem_report.cpython-35.pyc
0xffff88002b0698f0                    920762 /usr/lib/python3/dist-packages/__pycache__/lsb_release.cpython-35.pyc
0xffff880029ce6d18                    920761 /usr/lib/python3/dist-packages/__pycache__/apport_python_hook.cpython-35.pyc
0xffff880029ce6508                    794109 /usr/lib/python3/dist-packages/apport_python_hook.py
0xffff880029f814e8                    790412 /usr/lib/python3.5
0xffff88002b3550e0                    794192 /usr/lib/python3.5/_compat_pickle.py
0xffff88002b3548d0                    794283 /usr/lib/python3.5/pickle.py
0xffff880029e32508                   1049234 /usr/lib/python3.5/json
0xffff88002b3544c8                   1049606 /usr/lib/python3.5/json/encoder.py
0xffff880029e33528                   1049607 /usr/lib/python3.5/json/scanner.py
0xffff880029e32910                   1049605 /usr/lib/python3.5/json/decoder.py
0xffff880029e32d18                   1049603 /usr/lib/python3.5/json/__pycache__
               0x0 ------------------------- /usr/lib/python3.5/json/__pycache__/encoder.cpython-35.pyc.139852794722656
               0x0 ------------------------- /usr/lib/python3.5/json/__pycache__/scanner.cpython-35.pyc.139852794722320
               0x0 ------------------------- /usr/lib/python3.5/json/__pycache__/decoder.cpython-35.pyc.139852794722208
               0x0 ------------------------- /usr/lib/python3.5/json/__pycache__/__init__.cpython-35.pyc.139852794721984
               0x0 ------------------------- /usr/lib/python3.5/json/__pycache__/encoder.cpython-35.pyc.139690243029344
               0x0 ------------------------- /usr/lib/python3.5/json/__pycache__/encoder.cpython-35.pyc
               0x0 ------------------------- /usr/lib/python3.5/json/__pycache__/scanner.cpython-35.pyc.139690243029008
               0x0 ------------------------- /usr/lib/python3.5/json/__pycache__/scanner.cpython-35.pyc
               0x0 ------------------------- /usr/lib/python3.5/json/__pycache__/decoder.cpython-35.pyc.139690243028896
               0x0 ------------------------- /usr/lib/python3.5/json/__pycache__/decoder.cpython-35.pyc
               0x0 ------------------------- /usr/lib/python3.5/json/__pycache__/__init__.cpython-35.pyc.139690243028672
               0x0 ------------------------- /usr/lib/python3.5/json/__pycache__/__init__.cpython-35.pyc
0xffff880029e33120                   1049604 /usr/lib/python3.5/json/__init__.py
               0x0 ------------------------- /usr/lib/python3.5/json/__init__.so
               0x0 ------------------------- /usr/lib/python3.5/json/__init__.abi3.so
               0x0 ------------------------- /usr/lib/python3.5/json/__init__.cpython-35m-x86_64-linux-gnu.so
0xffff880029e308d0                    794227 /usr/lib/python3.5/configparser.py
0xffff88002b3354e8                    794252 /usr/lib/python3.5/gzip.py
0xffff88002f3aad18                   1049248 /usr/lib/python3.5/xml
0xffff880029c0e100                   1049839 /usr/lib/python3.5/xml/parsers
0xffff88002b3344c8                   1049859 /usr/lib/python3.5/xml/parsers/expat.py
0xffff88002b336d18                   1049857 /usr/lib/python3.5/xml/parsers/__pycache__
0xffff88002b3348d0                   1050347 /usr/lib/python3.5/xml/parsers/__pycache__/expat.cpython-35.pyc
0xffff88002b3340c0                   1050346 /usr/lib/python3.5/xml/parsers/__pycache__/__init__.cpython-35.pyc
0xffff880029c0e508                   1049858 /usr/lib/python3.5/xml/parsers/__init__.py
               0x0 ------------------------- /usr/lib/python3.5/xml/parsers/__init__.so
               0x0 ------------------------- /usr/lib/python3.5/xml/parsers/__init__.abi3.so
               0x0 ------------------------- /usr/lib/python3.5/xml/parsers/__init__.cpython-35m-x86_64-linux-gnu.so
0xffff88002f3a8cd8                   1049837 /usr/lib/python3.5/xml/dom
0xffff880029c0dcf8                   1049843 /usr/lib/python3.5/xml/dom/NodeFilter.py
0xffff880029c0d8f0                   1049850 /usr/lib/python3.5/xml/dom/xmlbuilder.py
0xffff880029c0c8d0                   1049847 /usr/lib/python3.5/xml/dom/minicompat.py
0xffff880029c0d4e8                   1049848 /usr/lib/python3.5/xml/dom/minidom.py
0xffff880029c0ccd8                   1049845 /usr/lib/python3.5/xml/dom/domreg.py
0xffff880029c0c4c8                   1049842 /usr/lib/python3.5/xml/dom/__pycache__
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__pycache__/NodeFilter.cpython-35.pyc.139852811893016
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__pycache__/xmlbuilder.cpython-35.pyc.139852811892896
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__pycache__/minicompat.cpython-35.pyc.139852811892776
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__pycache__/minidom.cpython-35.pyc.139852811857344
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__pycache__/domreg.cpython-35.pyc.139852811857232
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__pycache__/__init__.cpython-35.pyc.139852811857008
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__pycache__/NodeFilter.cpython-35.pyc.139690260199704
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__pycache__/NodeFilter.cpython-35.pyc
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__pycache__/xmlbuilder.cpython-35.pyc.139690260199584
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__pycache__/xmlbuilder.cpython-35.pyc
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__pycache__/minicompat.cpython-35.pyc.139690260199464
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__pycache__/minicompat.cpython-35.pyc
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__pycache__/minidom.cpython-35.pyc.139690260164032
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__pycache__/minidom.cpython-35.pyc
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__pycache__/domreg.cpython-35.pyc.139690260163920
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__pycache__/domreg.cpython-35.pyc
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__pycache__/__init__.cpython-35.pyc.139690260163696
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__pycache__/__init__.cpython-35.pyc
0xffff880029c0c0c0                   1049844 /usr/lib/python3.5/xml/dom/__init__.py
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__init__.so
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__init__.abi3.so
               0x0 ------------------------- /usr/lib/python3.5/xml/dom/__init__.cpython-35m-x86_64-linux-gnu.so
0xffff88002f3ab528                   1049836 /usr/lib/python3.5/xml/__pycache__
0xffff88002f3ab930                   1050239 /usr/lib/python3.5/xml/__pycache__/__init__.cpython-35.pyc
0xffff88002f3ab120                   1049841 /usr/lib/python3.5/xml/__init__.py
               0x0 ------------------------- /usr/lib/python3.5/xml/__init__.so
               0x0 ------------------------- /usr/lib/python3.5/xml/__init__.abi3.so
               0x0 ------------------------- /usr/lib/python3.5/xml/__init__.cpython-35m-x86_64-linux-gnu.so
0xffff88002f3aa508                    794258 /usr/lib/python3.5/imp.py
0xffff880029ce54e8                    794312 /usr/lib/python3.5/sitecustomize.py
               0x0 ------------------------- /usr/lib/python3.5/dist-packages
               0x0 ------------------------- /usr/lib/python3.5/gi.pkg
0xffff880028feb120                   1049233 /usr/lib/python3.5/importlib
0xffff88002b6c94e8                   1049601 /usr/lib/python3.5/importlib/machinery.py
0xffff88002b6c8cd8                   1049600 /usr/lib/python3.5/importlib/abc.py
0xffff88002b6c84c8                   1049602 /usr/lib/python3.5/importlib/util.py
0xffff880028feb930                   1049596 /usr/lib/python3.5/importlib/__pycache__
0xffff88002b6c98f0                   1055109 /usr/lib/python3.5/importlib/__pycache__/machinery.cpython-35.pyc
0xffff88002b6c90e0                   1055111 /usr/lib/python3.5/importlib/__pycache__/abc.cpython-35.pyc
0xffff88002b6c88d0                   1055110 /usr/lib/python3.5/importlib/__pycache__/util.cpython-35.pyc
0xffff880028fec0c0                   1055108 /usr/lib/python3.5/importlib/__pycache__/__init__.cpython-35.pyc
0xffff880028feb528                   1049597 /usr/lib/python3.5/importlib/__init__.py
               0x0 ------------------------- /usr/lib/python3.5/importlib/__init__.so
               0x0 ------------------------- /usr/lib/python3.5/importlib/__init__.abi3.so
               0x0 ------------------------- /usr/lib/python3.5/importlib/__init__.cpython-35m-x86_64-linux-gnu.so
0xffff88002b1ff930                    794286 /usr/lib/python3.5/pkgutil.py
0xffff88002b1fe100                    794287 /usr/lib/python3.5/platform.py
0xffff88002b1fd0e0                   1049237 /usr/lib/python3.5/logging
0xffff88002b1fd8f0                   1049730 /usr/lib/python3.5/logging/__pycache__
0xffff88002b1fdcf8                   1055112 /usr/lib/python3.5/logging/__pycache__/__init__.cpython-35.pyc
0xffff88002b1fd4e8                   1049731 /usr/lib/python3.5/logging/__init__.py
               0x0 ------------------------- /usr/lib/python3.5/logging/__init__.so
               0x0 ------------------------- /usr/lib/python3.5/logging/__init__.abi3.so
               0x0 ------------------------- /usr/lib/python3.5/logging/__init__.cpython-35m-x86_64-linux-gnu.so
0xffff880029cee508                    794232 /usr/lib/python3.5/csv.py
0xffff88002f25a100                    794250 /usr/lib/python3.5/gettext.py
0xffff880029fc7528                    794279 /usr/lib/python3.5/optparse.py
0xffff88002b0554e8                    794251 /usr/lib/python3.5/glob.py
0xffff880028fedcf8                    794228 /usr/lib/python3.5/contextlib.py
0xffff88002b0504c8                    794214 /usr/lib/python3.5/bisect.py
0xffff88002b0454e8                    794265 /usr/lib/python3.5/lzma.py
0xffff88002b0440c0                    794193 /usr/lib/python3.5/_compression.py
0xffff88002b045cf8                    794215 /usr/lib/python3.5/bz2.py
0xffff880029cee910                    794229 /usr/lib/python3.5/copy.py
0xffff88002b703528                    794333 /usr/lib/python3.5/tarfile.py
0xffff88002b702d18                    794242 /usr/lib/python3.5/fnmatch.py
0xffff88002b702508                    794309 /usr/lib/python3.5/shutil.py
0xffff88002b701cf8                    794335 /usr/lib/python3.5/tempfile.py
0xffff880029cef120                    794336 /usr/lib/python3.5/textwrap.py
0xffff88002b7000c0                    794261 /usr/lib/python3.5/ipaddress.py
0xffff88002b72b528                    794321 /usr/lib/python3.5/ssl.py
0xffff88002b7284c8                    794324 /usr/lib/python3.5/string.py
0xffff880028fe88d0                    794326 /usr/lib/python3.5/struct.py
0xffff88002f16f120                    794211 /usr/lib/python3.5/base64.py
0xffff880028fe80c0                    794264 /usr/lib/python3.5/locale.py
0xffff88002f16d8f0                    794217 /usr/lib/python3.5/calendar.py
0xffff88002b5b7930                   1049245 /usr/lib/python3.5/urllib
0xffff88002b046100                   1049813 /usr/lib/python3.5/urllib/request.py
0xffff88002b7014e8                   1049814 /usr/lib/python3.5/urllib/response.py
0xffff88002b700cd8                   1049811 /usr/lib/python3.5/urllib/error.py
0xffff88002f16c8d0                   1049812 /usr/lib/python3.5/urllib/parse.py
0xffff88002f16c0c0                   1049809 /usr/lib/python3.5/urllib/__pycache__
0xffff88002b050cd8                   1049819 /usr/lib/python3.5/urllib/__pycache__/request.cpython-35.pyc
0xffff88002b7018f0                   1049820 /usr/lib/python3.5/urllib/__pycache__/response.cpython-35.pyc
0xffff88002b7010e0                   1049817 /usr/lib/python3.5/urllib/__pycache__/error.cpython-35.pyc
0xffff88002f16ccd8                   1049818 /usr/lib/python3.5/urllib/__pycache__/parse.cpython-35.pyc
0xffff88002f16c4c8                   1049816 /usr/lib/python3.5/urllib/__pycache__/__init__.cpython-35.pyc
0xffff88002b5b58f0                   1049810 /usr/lib/python3.5/urllib/__init__.py
0xffff88002b5b7120                    794233 /usr/lib/python3.5/datetime.py
0xffff880029ced8f0                    794253 /usr/lib/python3.5/hashlib.py
0xffff880029ced0e0                    794300 /usr/lib/python3.5/random.py
0xffff88002b5b6100                    794299 /usr/lib/python3.5/quopri.py
0xffff88002b5b54e8                    794349 /usr/lib/python3.5/uu.py
0xffff88002f1c5cf8                   1049228 /usr/lib/python3.5/email
0xffff88002b335cf8                   1049317 /usr/lib/python3.5/email/mime
0xffff880029e30cd8                   1049362 /usr/lib/python3.5/email/mime/nonmultipart.py
0xffff88002b337528                   1049363 /usr/lib/python3.5/email/mime/text.py
0xffff88002b337120                   1049358 /usr/lib/python3.5/email/mime/base.py
0xffff88002b336508                   1049361 /usr/lib/python3.5/email/mime/multipart.py
0xffff88002b336910                   1049354 /usr/lib/python3.5/email/mime/__pycache__
               0x0 ------------------------- /usr/lib/python3.5/email/mime/__pycache__/nonmultipart.cpython-35.pyc.139852794853896
               0x0 ------------------------- /usr/lib/python3.5/email/mime/__pycache__/text.cpython-35.pyc.139852794832016
               0x0 ------------------------- /usr/lib/python3.5/email/mime/__pycache__/base.cpython-35.pyc.139852794831904
               0x0 ------------------------- /usr/lib/python3.5/email/mime/__pycache__/multipart.cpython-35.pyc.139852794853776
               0x0 ------------------------- /usr/lib/python3.5/email/mime/__pycache__/__init__.cpython-35.pyc.139852794853656
               0x0 ------------------------- /usr/lib/python3.5/email/mime/__pycache__/nonmultipart.cpython-35.pyc.139690243160584
               0x0 ------------------------- /usr/lib/python3.5/email/mime/__pycache__/nonmultipart.cpython-35.pyc
               0x0 ------------------------- /usr/lib/python3.5/email/mime/__pycache__/text.cpython-35.pyc.139690243138704
               0x0 ------------------------- /usr/lib/python3.5/email/mime/__pycache__/text.cpython-35.pyc
               0x0 ------------------------- /usr/lib/python3.5/email/mime/__pycache__/base.cpython-35.pyc.139690243138592
               0x0 ------------------------- /usr/lib/python3.5/email/mime/__pycache__/base.cpython-35.pyc
               0x0 ------------------------- /usr/lib/python3.5/email/mime/__pycache__/multipart.cpython-35.pyc.139690243160464
               0x0 ------------------------- /usr/lib/python3.5/email/mime/__pycache__/multipart.cpython-35.pyc
               0x0 ------------------------- /usr/lib/python3.5/email/mime/__pycache__/__init__.cpython-35.pyc.139690243160344
               0x0 ------------------------- /usr/lib/python3.5/email/mime/__pycache__/__init__.cpython-35.pyc
0xffff88002b336100                   1049355 /usr/lib/python3.5/email/mime/__init__.py
               0x0 ------------------------- /usr/lib/python3.5/email/mime/__init__.so
               0x0 ------------------------- /usr/lib/python3.5/email/mime/__init__.abi3.so
               0x0 ------------------------- /usr/lib/python3.5/email/mime/__init__.cpython-35m-x86_64-linux-gnu.so
0xffff88002b72ad18                   1049333 /usr/lib/python3.5/email/iterators.py
0xffff88002b72a508                   1049319 /usr/lib/python3.5/email/_encoded_words.py
0xffff88002b729cf8                   1049331 /usr/lib/python3.5/email/header.py
0xffff88002b7294e8                   1049322 /usr/lib/python3.5/email/_policybase.py
0xffff88002b728cd8                   1049327 /usr/lib/python3.5/email/encoders.py
0xffff88002f16f930                   1049337 /usr/lib/python3.5/email/quoprimime.py
0xffff88002f16e910                   1049324 /usr/lib/python3.5/email/base64mime.py
0xffff88002f16e100                   1049325 /usr/lib/python3.5/email/charset.py
0xffff88002f16d0e0                   1049321 /usr/lib/python3.5/email/_parseaddr.py
0xffff88002b5b6910                   1049338 /usr/lib/python3.5/email/utils.py
0xffff88002b5b4cd8                   1049334 /usr/lib/python3.5/email/message.py
0xffff88002b5b40c0                   1049328 /usr/lib/python3.5/email/errors.py
0xffff88002f1c7528                   1049329 /usr/lib/python3.5/email/feedparser.py
0xffff88002f1c6d18                   1049335 /usr/lib/python3.5/email/parser.py
0xffff88002f1c6508                   1049316 /usr/lib/python3.5/email/__pycache__
0xffff88002b72b120                   1049349 /usr/lib/python3.5/email/__pycache__/iterators.cpython-35.pyc
0xffff88002b72a910                   1049340 /usr/lib/python3.5/email/__pycache__/_encoded_words.cpython-35.pyc
0xffff88002b72a100                   1049348 /usr/lib/python3.5/email/__pycache__/header.cpython-35.pyc
0xffff88002b7298f0                   1049342 /usr/lib/python3.5/email/__pycache__/_policybase.cpython-35.pyc
0xffff88002b7290e0                   1049345 /usr/lib/python3.5/email/__pycache__/encoders.cpython-35.pyc
0xffff88002b7280c0                   1049352 /usr/lib/python3.5/email/__pycache__/quoprimime.cpython-35.pyc
0xffff88002f16ed18                   1049343 /usr/lib/python3.5/email/__pycache__/base64mime.cpython-35.pyc
0xffff88002f16e508                   1049344 /usr/lib/python3.5/email/__pycache__/charset.cpython-35.pyc
0xffff88002f16d4e8                   1049341 /usr/lib/python3.5/email/__pycache__/_parseaddr.cpython-35.pyc
0xffff88002b5b6d18                   1049353 /usr/lib/python3.5/email/__pycache__/utils.cpython-35.pyc
0xffff88002b5b50e0                   1049350 /usr/lib/python3.5/email/__pycache__/message.cpython-35.pyc
0xffff88002b5b48d0                   1049346 /usr/lib/python3.5/email/__pycache__/errors.cpython-35.pyc
0xffff88002f1c7930                   1049347 /usr/lib/python3.5/email/__pycache__/feedparser.cpython-35.pyc
0xffff88002f1c7120                   1049351 /usr/lib/python3.5/email/__pycache__/parser.cpython-35.pyc
0xffff88002f1c6910                   1049339 /usr/lib/python3.5/email/__pycache__/__init__.cpython-35.pyc
0xffff88002f1c6100                   1049318 /usr/lib/python3.5/email/__init__.py
0xffff88002f1c40c0                   1049231 /usr/lib/python3.5/http
0xffff88002f1c54e8                   1049500 /usr/lib/python3.5/http/client.py
0xffff88002f1c48d0                   1049498 /usr/lib/python3.5/http/__pycache__
0xffff88002f1c58f0                   1049505 /usr/lib/python3.5/http/__pycache__/client.cpython-35.pyc
0xffff88002f1c50e0                   1049504 /usr/lib/python3.5/http/__pycache__/__init__.cpython-35.pyc
0xffff88002f1c44c8                   1049499 /usr/lib/python3.5/http/__init__.py
0xffff880029cec8d0                    794340 /usr/lib/python3.5/token.py
0xffff880029cec0c0                    794341 /usr/lib/python3.5/tokenize.py
0xffff880029ceb528                    794263 /usr/lib/python3.5/linecache.py
0xffff880029cead18                    794343 /usr/lib/python3.5/traceback.py
0xffff880029cea508                    794338 /usr/lib/python3.5/threading.py
0xffff88002b64f528                    794310 /usr/lib/python3.5/signal.py
0xffff88002b64ed18                    794327 /usr/lib/python3.5/subprocess.py
0xffff880029ce8cd8                    794239 /usr/lib/python3.5/enum.py
0xffff880029ce9cf8                    794306 /usr/lib/python3.5/selectors.py
0xffff88002b64e508                    794316 /usr/lib/python3.5/socket.py
0xffff88002b64dcf8                    794230 /usr/lib/python3.5/copyreg.py
0xffff88002b64d4e8                    794319 /usr/lib/python3.5/sre_constants.py
0xffff88002b64ccd8                    794320 /usr/lib/python3.5/sre_parse.py
0xffff88002b64c4c8                    794318 /usr/lib/python3.5/sre_compile.py
0xffff88002b6c7930                    794301 /usr/lib/python3.5/re.py
0xffff880028fea100                    794188 /usr/lib/python3.5/__future__.py
0xffff88002b6c4cd8                    794190 /usr/lib/python3.5/_bootlocale.py
0xffff880029ce94e8                    794351 /usr/lib/python3.5/warnings.py
0xffff880029ce84c8                    794353 /usr/lib/python3.5/weakref.py
0xffff880029ccd0e0                    794302 /usr/lib/python3.5/reprlib.py
0xffff880029ccc8d0                    794254 /usr/lib/python3.5/heapq.py
0xffff880029ccc0c0                    794262 /usr/lib/python3.5/keyword.py
0xffff880029ccb528                    794278 /usr/lib/python3.5/operator.py
0xffff880029cca508                    794181 /usr/lib/python3.5/collections
               0x0 ------------------------- /usr/lib/python3.5/collections/__init__.so
               0x0 ------------------------- /usr/lib/python3.5/collections/__init__.abi3.so
               0x0 ------------------------- /usr/lib/python3.5/collections/__init__.cpython-35m-x86_64-linux-gnu.so
0xffff880029ccf930                    794450 /usr/lib/python3.5/collections/abc.py
0xffff880029ccad18                    922127 /usr/lib/python3.5/collections/__pycache__
0xffff880029ce80c0                    922129 /usr/lib/python3.5/collections/__pycache__/abc.cpython-35.pyc
0xffff880029ccb120                    922128 /usr/lib/python3.5/collections/__pycache__/__init__.cpython-35.pyc
0xffff880029cca910                    794448 /usr/lib/python3.5/collections/__init__.py
0xffff880029cce910                    794246 /usr/lib/python3.5/functools.py
0xffff880029ccf120                    794347 /usr/lib/python3.5/types.py
0xffff880029ce44c8                    794183 /usr/lib/python3.5/config-3.5m-x86_64-linux-gnu
0xffff880029cdf120                   1049239 /usr/lib/python3.5/plat-x86_64-linux-gnu
               0x0 ------------------------- /usr/lib/python3.5/plat-x86_64-linux-gnu/gi.pkg
0xffff880029cdf930                   1049759 /usr/lib/python3.5/plat-x86_64-linux-gnu/__pycache__
0xffff880029ce40c0                   1049765 /usr/lib/python3.5/plat-x86_64-linux-gnu/__pycache__/_sysconfigdata_m.cpython-35.pyc
0xffff880029cdf528                   1049764 /usr/lib/python3.5/plat-x86_64-linux-gnu/_sysconfigdata_m.py
0xffff880029cde910                    794201 /usr/lib/python3.5/_sysconfigdata.py
0xffff880029cde100                    794331 /usr/lib/python3.5/sysconfig.py
0xffff880029cdd8f0                    794199 /usr/lib/python3.5/_sitebuiltins.py
0xffff880029cdd0e0                    794191 /usr/lib/python3.5/_collections_abc.py
0xffff880029cdc8d0                    794247 /usr/lib/python3.5/genericpath.py
0xffff880029cdc0c0                    794290 /usr/lib/python3.5/posixpath.py
0xffff880029f4b528                    794322 /usr/lib/python3.5/stat.py
0xffff880029d07930                    794311 /usr/lib/python3.5/site.py
0xffff880029d05cf8                    794203 /usr/lib/python3.5/_weakrefset.py
0xffff880029d050e0                    794204 /usr/lib/python3.5/abc.py
0xffff880029d048d0                    794260 /usr/lib/python3.5/io.py
0xffff880029f83528                    794179 /usr/lib/python3.5/__pycache__
0xffff88002b3554e8                    796514 /usr/lib/python3.5/__pycache__/_compat_pickle.cpython-35.pyc
0xffff88002b354cd8                    796513 /usr/lib/python3.5/__pycache__/pickle.cpython-35.pyc
0xffff880029e310e0                    796515 /usr/lib/python3.5/__pycache__/configparser.cpython-35.pyc
0xffff88002b3358f0                    786719 /usr/lib/python3.5/__pycache__/gzip.cpython-35.pyc
0xffff88002f3aa910                    796528 /usr/lib/python3.5/__pycache__/imp.cpython-35.pyc
0xffff88002b6c80c0                    796517 /usr/lib/python3.5/__pycache__/pkgutil.cpython-35.pyc
0xffff88002b1fe508                    786714 /usr/lib/python3.5/__pycache__/platform.cpython-35.pyc
0xffff880029cef930                    794374 /usr/lib/python3.5/__pycache__/csv.cpython-35.pyc
0xffff88002f246d18                    794380 /usr/lib/python3.5/__pycache__/gettext.cpython-35.pyc
0xffff880029fc7930                    794391 /usr/lib/python3.5/__pycache__/optparse.cpython-35.pyc
0xffff88002b057930                    794381 /usr/lib/python3.5/__pycache__/glob.cpython-35.pyc
0xffff880028fee100                    794371 /usr/lib/python3.5/__pycache__/contextlib.cpython-35.pyc
0xffff88002b0508d0                    794367 /usr/lib/python3.5/__pycache__/bisect.cpython-35.pyc
0xffff88002b047120                    794389 /usr/lib/python3.5/__pycache__/lzma.cpython-35.pyc
0xffff88002b0448d0                    794361 /usr/lib/python3.5/__pycache__/_compression.cpython-35.pyc
0xffff88002b046508                    794368 /usr/lib/python3.5/__pycache__/bz2.cpython-35.pyc
0xffff880029ceed18                    794372 /usr/lib/python3.5/__pycache__/copy.cpython-35.pyc
0xffff88002b703930                    794413 /usr/lib/python3.5/__pycache__/tarfile.cpython-35.pyc
0xffff88002b703120                    794377 /usr/lib/python3.5/__pycache__/fnmatch.cpython-35.pyc
0xffff88002b702910                    794399 /usr/lib/python3.5/__pycache__/shutil.cpython-35.pyc
0xffff88002b702100                    794414 /usr/lib/python3.5/__pycache__/tempfile.cpython-35.pyc
0xffff880029cef528                    794415 /usr/lib/python3.5/__pycache__/textwrap.cpython-35.pyc
0xffff88002b7004c8                    794385 /usr/lib/python3.5/__pycache__/ipaddress.cpython-35.pyc
0xffff88002b72b930                    794407 /usr/lib/python3.5/__pycache__/ssl.cpython-35.pyc
0xffff88002b7288d0                    794409 /usr/lib/python3.5/__pycache__/string.cpython-35.pyc
0xffff880028fe8cd8                    794410 /usr/lib/python3.5/__pycache__/struct.cpython-35.pyc
0xffff88002f16f528                    794366 /usr/lib/python3.5/__pycache__/base64.cpython-35.pyc
0xffff880028fe84c8                    794388 /usr/lib/python3.5/__pycache__/locale.cpython-35.pyc
0xffff88002f16dcf8                    794369 /usr/lib/python3.5/__pycache__/calendar.cpython-35.pyc
0xffff88002b5b7528                    794375 /usr/lib/python3.5/__pycache__/datetime.cpython-35.pyc
0xffff880029cedcf8                    794382 /usr/lib/python3.5/__pycache__/hashlib.cpython-35.pyc
0xffff880029ced4e8                    794395 /usr/lib/python3.5/__pycache__/random.cpython-35.pyc
0xffff88002b5b6508                    794394 /usr/lib/python3.5/__pycache__/quopri.cpython-35.pyc
0xffff88002b5b5cf8                    794421 /usr/lib/python3.5/__pycache__/uu.cpython-35.pyc
0xffff880029ceccd8                    794417 /usr/lib/python3.5/__pycache__/token.cpython-35.pyc
0xffff880029cec4c8                    794418 /usr/lib/python3.5/__pycache__/tokenize.cpython-35.pyc
0xffff880029ceb930                    794387 /usr/lib/python3.5/__pycache__/linecache.cpython-35.pyc
0xffff880029ceb120                    794419 /usr/lib/python3.5/__pycache__/traceback.cpython-35.pyc
0xffff880029cea910                    794416 /usr/lib/python3.5/__pycache__/threading.cpython-35.pyc
0xffff88002b64f930                    794400 /usr/lib/python3.5/__pycache__/signal.cpython-35.pyc
0xffff88002b64f120                    794411 /usr/lib/python3.5/__pycache__/subprocess.cpython-35.pyc
0xffff880029ce90e0                    794376 /usr/lib/python3.5/__pycache__/enum.cpython-35.pyc
0xffff880029cea100                    794398 /usr/lib/python3.5/__pycache__/selectors.cpython-35.pyc
0xffff88002b64e910                    794403 /usr/lib/python3.5/__pycache__/socket.cpython-35.pyc
0xffff88002b64e100                    794373 /usr/lib/python3.5/__pycache__/copyreg.cpython-35.pyc
0xffff88002b64d8f0                    794405 /usr/lib/python3.5/__pycache__/sre_constants.cpython-35.pyc
0xffff88002b64d0e0                    794406 /usr/lib/python3.5/__pycache__/sre_parse.cpython-35.pyc
0xffff88002b64c8d0                    794404 /usr/lib/python3.5/__pycache__/sre_compile.cpython-35.pyc
0xffff88002b64c0c0                    794396 /usr/lib/python3.5/__pycache__/re.cpython-35.pyc
0xffff880028fea508                    794358 /usr/lib/python3.5/__pycache__/__future__.cpython-35.pyc
